"Address","City","State","Zip_Code","Name","Income_Mean","Income_Median"
"805 W Wyatt Earp Blvd","Dodge City","KS",67801,"Arby's",51912.333333333336,128722.33333333333
"5716 Fairburn Rd","Douglasville","GA",30134,"Krystal",63184.125,144916.75
"4811 Ridge Rd","Douglasville","GA",30134,"Subway",63184.125,144916.75
"6525 Hiram Douglasville Hwy","Douglasville","GA",30134,"Subway",63184.125,144916.75
"9502 Highway 5","Douglasville","GA",30135,"McDonald's",63184.125,144916.75
"2726 Chapel Hill Rd","Douglasville","GA",30135,"McDonald's",63184.125,144916.75
"1200 Forrest Ave","Dover","DE",19904,"Arby's",60621,143407.6
"9002 Firestone Blvd","Downey","CA",90241,"Carl's Jr",83078.1875,124512.5
"9110 Imperial Hwy","Downey","CA",90242,"Carl's Jr",83078.1875,124512.5
"815 E Broadway St","Drumright","OK",74030,"Subway",50263,36529
"904 Hamilton Rd","Duarte","CA",91010,"Panda Express",77921.25,71209
"6851 Amador Plaza Rd","Dublin","CA",94568,"Panda Express",110983.5,107038
"4675 Cleburne Blvd","Dublin","VA",24084,"Arby's",57310.25,46797.25
"332 Rankin Ave S","Dunlap","TN",37327,"McDonald's",43877,28424
"721 E Cumberland St","Dunn","NC",28334,"Taco Bell",47505,29041.5
"227 W Main St","Durant","OK",74701,"McDonald's",48229.5,39331.25
"2280 E Garrison St","Eagle Pass","TX",78852,"Burger King",40067.6,30545.2
"12319 Old Glenn Hwy","Eagle River","AK",99577,"Carl's Jr",105052,101289
"17 Ernst Pl","East Aurora","NY",14052,"McDonald's",80647.5,66735
"615 E Grand River Ave","East Lansing","MI",48823,"Cottage Inn Pizza",48868.71428571428,68280.85714285714
"16311 State Route 267","East Liverpool","OH",43920,"Italo's Pizza",45963.333333333336,38944.333333333336
"900 W 8th St","East Liverpool","OH",43920,"Dairy Queen",45963.333333333336,38944.333333333336
"2361 Hempstead Tpke","East Meadow","NY",11554,"McDonald's",87598,173168.5
"1094 N Main St","East Peoria","IL",61611,"Burger King",58379,45209
"250 W Washington St","East Peoria","IL",61611,"Chick-Fil-A",58379,45209
"1500 E Main St","Eastland","TX",76448,"Golden Chick",24793,21384
"1451 E Main St","Eastland","TX",76448,"Chicken Express",24793,21384
"201 Walmart Dr","Eatonton","GA",31024,"Subway",42792.5,32858.5
"4304 Jeffers Rd","Eau Claire","WI",54703,"Subway",58446.42857142857,85535.85714285714
"1005 W Clairemont Ave","Eau Claire","WI",54701,"Subway",58446.42857142857,85535.85714285714
"1104 W High St","Ebensburg","PA",15931,"Fox's Pizza Den",72095,65467
"285 Jamesway Rd","Ebensburg","PA",15931,"Burger King",72095,65467
"262 W Kings Hwy","Eden","NC",27288,"Hardee's",28928,21151
"1300 E 2nd St","Edmond","OK",73034,"McDonald's",109995.66666666667,172842.33333333334
"1401 Thelma Keller Ave","Effingham","IL",62401,"Arby's",45144.5,38648
"1308 N Keller Dr","Effingham","IL",62401,"Burger King",45144.5,38648
"1541 N Magnolia Ave","El Cajon","CA",92020,"In-N-Out Burger",77735.25,101859.91666666667
"706 Fletcher Pkwy","El Cajon","CA",92020,"Boston Market",77735.25,101859.91666666667
"2992 Jamacha Rd","El Cajon","CA",92019,"Burger King",77735.25,101859.91666666667
"822 N Johnson Ave","El Cajon","CA",92020,"Burger King",77735.25,101859.91666666667
"3818 Peck Rd","El Monte","CA",91732,"Baskin-Robbins",58231.63636363636,66734.09090909091
"10991 Lower Azusa Rd","El Monte","CA",91731,"Wienerschnitzel",58231.63636363636,66734.09090909091
"685 W Main St","El Paso","IL",61738,"Dairy Queen",0,0
"9575 Dyer St","El Paso","TX",79924,"Arby's",53773.484375,75852.015625
"300 Elbert St","Elberton","GA",30635,"McDonald's",38615.5,34291
"1321 N Road St","Elizabeth City","NC",27909,"McDonald's",49910.8,191036.6
"1839 Cassopolis St","Elkhart","IN",46514,"Dairy Queen",45321.444444444445,96677.22222222222
"2460 Mountain City Hwy","Elko","NV",89801,"Burger King",84232.25,132248.25
"2598 Idaho St","Elko","NV",89801,"Pizza Barn",84232.25,132248.25
"6241 Washington Blvd","Elkridge","MD",21075,"Burger King",99126.75,93645.75
"226 Belle Hill Rd","Elkton","MD",21921,"McDonald's",57425,45757
"4396 Montgomery Rd","Ellicott City","MD",21043,"McDonald's",154167,229817.4
"9380 Baltimore National Pike","Ellicott City","MD",21042,"Boston Market",154167,229817.4
"124 Highland Crossing","Ellijay","GA",30540,"Krystal",49059.333333333336,40210
"943 Maddox Dr","Ellijay","GA",30540,"McDonald's",49059.333333333336,40210
"205 High St","Ellsworth","ME",4605,"Burger King",29615,20696
"4010 82nd St","Elmhurst","NY",11373,"Popeyes",64898.555555555555,51433.666666666664
"5000 N Sunland Gin Rd","Eloy","AZ",85131,"Arby's",44278,33071.5
"3311 Midway Mall","Elyria","OH",44035,"Charley's Grilled Subs",53401.666666666664,48687.166666666664
"242 N El Camino Real","Encinitas","CA",92024,"Burger King",117298.5,109243.25
"18025 Ventura Blvd","Encino","CA",91316,"Carl's Jr",97549.4,128601
"6626 South Yosemite Court","Englewood","CO",80111,"Arby's",71827.16666666667,60064
"515 S Van Buren St","Enid","OK",73703,"Subway",57930.833333333336,88670.33333333333
"888 E Main St","Ephrata","PA",17522,"Arby's",55294.666666666664,45614.333333333336
"8035 Perry Hwy","Erie","PA",16509,"Subway",49424.55,75668.05
"4105 Peach St","Erie","PA",16509,"Arby's",49424.55,75668.05
"3720 Pine Ave","Erie","PA",16504,"Arby's",49424.55,75668.05
"1501 E 38th St","Erie","PA",16510,"Subway",49424.55,75668.05
"3104 W 26th St","Erie","PA",16506,"Subway",49424.55,75668.05
"71 Upper Main St","Essex Junction","VT",5452,"McDonald's",54178,56778
"9975 Corkscrew Rd","Estero","FL",33928,"Arby's",83515.66666666667,68674.33333333333
"55 River Ave","Eugene","OR",97404,"McDonald's",57379.05882352941,102514.76470588235
"3555 W 11th Ave","Eugene","OR",97402,"McDonald's",57379.05882352941,102514.76470588235
"1051 W Maple Ave","Eunice","LA",70535,"Krispy Krunchy Chicken",48302.5,34792
"445 5th St","Eureka","CA",95501,"Surfside Burger Shack",65540.71428571429,52462.42857142857
"4292 Washington Rd","Evans","GA",30809,"Taco Bell",86398.8,169877.6
"737 Overthrust","Evanston","WY",82930,"Taco Bell",65367,191693.5
"4830 University Dr","Evansville","IN",47712,"Dairy Queen",49594.09523809524,78885
"6801 Highway 41 N","Evansville","IN",47711,"Dairy Queen",49594.09523809524,78885
"4343 Sunrise Blvd","Fair Oaks","CA",95628,"Taco Bell",104319.75,141350
"1991 Airport Way","Fairbanks","AK",99701,"Pizza Hut",79965.25,177972.125
"414 3rd St","Fairbanks","AK",99701,"Ak Buffet",79965.25,177972.125
"2724 Colonel Glenn Hwy","Fairborn","OH",45324,"Dairy Queen",70179.33333333333,59868.333333333336
"11 W Dayton Yellow Springs Rd","Fairborn","OH",45324,"Pizza Hut",70179.33333333333,59868.333333333336
"10940 Lee Highway","Fairfax","VA",22030,"Five Guys",134946,200121.27272727274
"1630 Gateway Blvd","Fairfield","CA",94533,"Panda Express",73944.88888888889,118154.55555555556
"1475 Holiday Ln","Fairfield","CA",94534,"Burger King",73944.88888888889,118154.55555555556
"1350 Travis Blvd","Fairfield","CA",94533,"Taco Bell",73944.88888888889,118154.55555555556
"505 S Oxford Valley Rd","Fairless Hills","PA",19030,"Arby's",76055,69920.5
"6108C Arlington Blvd","Falls Church","VA",22044,"Chick-fil-A",114352.75,152513.58333333334
"313 Lyndale Ave","Faribault","MN",55021,"Arby's",59060.333333333336,50686.333333333336
"707 N Main St","Farmerville","LA",71241,"McDonald's",38268,16580
"27900 Orchard Lake Rd","Farmington","MI",48334,"Arby's",78006.5,65786.5
"560 W Karsch Blvd","Farmington","MO",63640,"Taco Bell",47345,39082
"3410 Cooperative Way","Farmville","NC",27828,"McDonald's",58838,42893
"1004 S Main St","Farmville","VA",23901,"Burger King",50611,34754
"3815 Ramsey St","Fayetteville","NC",28311,"McDonald's",52299.15789473684,42744.78947368421
"7661 Raeford Road","Fayetteville","NC",28304,"Bojangles' Famous Chicken 'n Biscuits",52299.15789473684,42744.78947368421
"6779 Raeford Rd","Fayetteville","NC",28304,"McDonald's",52299.15789473684,42744.78947368421
"3701 Bragg Blvd","Fayetteville","NC",28303,"McDonald's",52299.15789473684,42744.78947368421
"611 Gravois Rd","Fenton","MO",63026,"Taco Bell",95576.33333333333,143026
"420 South Main St","Ferdinand","IN",47532,"Taco Bell",51358,44461
"1305 Veterans Blvd","Festus","MO",63028,"Hardee's/red Burrito",64364,59038
"1921 Tiffin Ave","Findlay","OH",45840,"McDonald's",67736.6,56851.8
"439 John Fitch Hwy","Fitchburg","MA",1420,"Burger King",54553.25,111213
"143 Ocilla Hwy","Fitzgerald","GA",31750,"McDonald's",33164,30829.5
"2275 E Butler Ave","Flagstaff","AZ",86004,"Burger King",86617,100245
"3625 S Dort Hwy","Flint","MI",48507,"Burger King",36224.041666666664,61869.875
"4131 W Pierson Rd","Flint","MI",48504,"McDonald's",36224.041666666664,61869.875
"G5461 N Saginaw St","Flint","MI",48505,"Burger King",36224.041666666664,61869.875
"5515 Fenton Rd","Flint","MI",48507,"Arby's",36224.041666666664,61869.875
"3719 Davison Rd","Flint","MI",48506,"McDonald's",36224.041666666664,61869.875
"4868 Houston Rd","Florence","KY",41042,"Burger King",64905,55404.333333333336
"2060 Highway 101","Florence","OR",97439,"McDonald's",44932,35109
"1420 S Irby St","Florence","SC",29505,"Arby's",65885.75,110299.875
"2399 David H Mcleod Blvd","Florence","SC",29501,"Arby's",65885.75,110299.875
"13963 New Halls Ferry Rd","Florissant","MO",63033,"Arby's",64770.333333333336,83059.88888888889
"1491 Dunn Rd","Florissant","MO",63033,"Taco Bell",64770.333333333336,83059.88888888889
"7370 Spout Springs Rd","Flowery Branch","GA",30542,"McDonald's",70659,60688
"7415 Spout Springs Rd","Flowery Branch","GA",30542,"Waffle House",70659,60688
"8882 Sierra Ave","Fontana","CA",92335,"Baker's Drive Thru",58646.38461538462,85852.46153846153
"8924 Sierra Ave","Fontana","CA",92335,"Carl's Jr",58646.38461538462,85852.46153846153
"9299 Sierra Ave","Fontana","CA",92335,"Pizza Hut",58646.38461538462,85852.46153846153
"9855 Sierra Ave","Fontana","CA",92335,"In-N-Out Burger",58646.38461538462,85852.46153846153
"1725 E Sunrise Blvd","Fort Lauderdale","FL",33304,"Burger King",61297.470588235294,61552
"7625 W Commercial Blvd","Fort Lauderdale","FL",33351,"Taco Bell",61297.470588235294,61552
"1439 S US Highway 1","Fort Pierce","FL",34950,"Pizza Hut",42724.666666666664,33675
"946 Highway 69","Fort Scott","KS",66701,"Krispy Krunchy Chicken",44852,37898
"915 N Greenwood Ave","Fort Smith","AR",72901,"Taco Bell",43954.6,34863.1
"822 Beal Pkwy NW","Fort Walton Beach","FL",32547,"Hardee's",47975.71428571428,74298.14285714286
"3300 Western Center Blvd","Fort Worth","TX",76137,"Quiznos Sub",63485.194444444445,92542.77777777778
"560 S Saginaw Blvd","Fort Worth","TX",76179,"Taco Casa",63485.194444444445,92542.77777777778
"7554 Mccart Ave","Fort Worth","TX",76133,"Panda Express",63485.194444444445,92542.77777777778
"6331 Lake Worth Blvd","Fort Worth","TX",76135,"Taco Bell",63485.194444444445,92542.77777777778
"925 S Fortuna Blvd","Fortuna","CA",95540,"Burger King",68994,59364
"17224 E Shea Blvd","Fountain Hills","AZ",85268,"Arby's",81844.5,71744.25
"300 Mccarter Rd","Fountain Inn","SC",29644,"McDonald's",62308,49983
"830 Schuylkill Mall","Frackville","PA",17931,"Arby's",37247,32020
"478 N Main St","Frankenmuth","MI",48734,"McDonald's",71957,49788
"9 Hudson Hollow Rd","Frankfort","KY",40601,"Burger King",60424.5,52375.333333333336
"255 Carder Lane Rd","Frankfort","NY",13340,"McDonald's",68347,59384.5
"440 N Morton St","Franklin","IN",46131,"Pizza Hut",73304.25,121599
"7141 South 76th Street","Franklin","WI",53132,"Taco Bell",81402.5,63965
"1350 W Patrick St","Frederick","MD",21703,"Boston Market",93294.25,133635.41666666666
"345 Spotsylvania Mall","Fredericksburg","VA",22407,"Auntie Anne's Pretzels",83512.375,68639.5
"1698 Carl D Silver Pkwy","Fredericksburg","VA",22401,"Chick-fil-A",83512.375,68639.5
"1416 W Galena Ave","Freeport","IL",61032,"El Burrito Loco",60474.8,96537.2
"1882 S West Ave","Freeport","IL",61032,"Taco Bell",60474.8,96537.2
"3691 Thornton Ave","Fremont","CA",94536,"Pizza Guys",112430.4705882353,134866.82352941178
"3996 Washington Blvd","Fremont","CA",94538,"Burger King",112430.4705882353,134866.82352941178
"39156 Paseo Padre Pkwy","Fremont","CA",94538,"Burger King",112430.4705882353,134866.82352941178
"4055 Mowry Ave","Fremont","CA",94538,"SUBWAY®",112430.4705882353,134866.82352941178
"37119 Fremont Blvd","Fremont","CA",94536,"Wienerschnitzel",112430.4705882353,134866.82352941178
"640 N Park Ave","Fremont","NE",68025,"Runza",71926.75,62094
"1801 W State St","Fremont","OH",43420,"McDonald's",37112,27091.5
"4087 W Clinton Ave","Fresno","CA",93722,"Burger King",57730.14893617021,65852.14893617021
"7085 N Marks Ave","Fresno","CA",93711,"Taco Bell",57730.14893617021,65852.14893617021
"5560 E Kings Canyon Rd","Fresno","CA",93727,"Chicago Pizza With A Twist",57730.14893617021,65852.14893617021
"4398 W Shaw Ave","Fresno","CA",93722,"Wienerschnitzel",57730.14893617021,65852.14893617021
"7785 N 1st St","Fresno","CA",93720,"Taco Bell",57730.14893617021,65852.14893617021
"4610 E Kings Canyon Rd","Fresno","CA",93702,"Burger King",57730.14893617021,65852.14893617021
"6 Hampton Inn Dr","Frostburg","MD",21532,"Burger King",49380.666666666664,33645
"1180 S Harbor Blvd","Fullerton","CA",92832,"In-N-Out Burger",79418.54545454546,174472.45454545456
"235 E Orangethorpe Ave","Fullerton","CA",92832,"Jack in the Box",79418.54545454546,174472.45454545456
"2751 W Orangethorpe Ave","Fullerton","CA",92833,"Burger King",79418.54545454546,174472.45454545456
"909 Hyatt St","Gaffney","SC",29341,"Arby's",39010.142857142855,69874
"1405 Sw 13th St","Gainesville","FL",32608,"Arby's",45673.07142857143,36414.21428571428
"20 NW 16th Ave","Gainesville","FL",32601,"Burger King",45673.07142857143,36414.21428571428
"826 W University Ave","Gainesville","FL",32601,"Taco Bell",45673.07142857143,36414.21428571428
"3418 Mundy Mill Rd","Gainesville","GA",30507,"Barberitos",52154.333333333336,70826.88888888889
"2501 Thompson Bridge Rd","Gainesville","GA",30501,"McDonald's",52154.333333333336,70826.88888888889
"965 Dawsonville Hwy","Gainesville","GA",30501,"McDonald's",52154.333333333336,70826.88888888889
"3156 Frontage Rd","Gainesville","GA",30504,"Dairy Queen",52154.333333333336,70826.88888888889
"1108 N Grand Ave","Gainesville","TX",76240,"Chicken Express",49382,33649
"261 W Broadway St","Gallatin","TN",37066,"Krystal",48310,37395.5
"402 W Main St","Gallatin","TN",37066,"McDonald's",48310,37395.5
"1715 Eastern Ave","Gallipolis","OH",45631,"McDonald's",56429.5,41911
"526 Fairway Dr","Galt","CA",95632,"Burger King",62077,52014.333333333336
"2619 Brandermill Blvd","Gambrills","MD",21054,"Burger King",104516,93034
"13992 Brookhurst St","Garden Grove","CA",92843,"Burger King",68785.66666666667,87657.2
"1336 W Rosecrans Ave","Gardena","CA",90247,"Pizza Hut",62308.857142857145,82591.85714285714
"3284 Union Rd","Gastonia","NC",28056,"Subway",50753.09090909091,86124.18181818182
"1901 S York Rd","Gastonia","NC",28052,"Hardee's",50753.09090909091,86124.18181818182
"7858 Wolf River Blvd","Germantown","TN",38138,"Taco Bell",108095.4,151309
"4844 S Val Vista Dr Ste 104","Gilbert","AZ",85298,"Little Caesars Pizza",101024.57142857143,145477.14285714287
"1084 S Gilbert Suite 601","Gilbert","AZ",85296,"Pei Wei",101024.57142857143,145477.14285714287
"2065 E Baseline Rd","Gilbert","AZ",85234,"Del Taco",101024.57142857143,145477.14285714287
"2449 S Market St","Gilbert","AZ",85295,"In-N-Out Burger",101024.57142857143,145477.14285714287
"1536 N Higley Rd","Gilbert","AZ",85234,"McDonald's",101024.57142857143,145477.14285714287
"6945 Camino Arroyo","Gilroy","CA",95020,"Arby's",82760.6,66575
"2724 Salt Springs Rd","Girard","OH",44420,"McDonald's",47172,35925
"820 E Berkeley St","Gladstone","OR",97027,"McDonald's",62031,55936
"2834 Main St","Glastonbury","CT",6033,"Boston Market",121767.5,300000
"3025 Main St","Glastonbury","CT",6033,"Burger King",121767.5,300000
"7400 Ritchie Hwy","Glen Burnie","MD",21061,"Taco Bell",79881.75,71798.875
"14 Mountain Rd","Glen Burnie","MD",21060,"Burger King",79881.75,71798.875
"104 School St","Glen Cove","NY",11542,"Domino's Pizza",92934.5,173039
"6762 W Camelback Rd","Glendale","AZ",85303,"McDonald's",68602.5,92191.10714285714
"5842 W Olive Ave","Glendale","AZ",85302,"McDonald's",68602.5,92191.10714285714
"5060 W Cactus Rd","Glendale","AZ",85304,"McDonald's",68602.5,92191.10714285714
"13887 N 59th Ave","Glendale","AZ",85306,"Del Taco",68602.5,92191.10714285714
"6030 W Thunderbird Rd","Glendale","AZ",85306,"Wienerschnitzel",68602.5,92191.10714285714
"5605 W Northern Ave","Glendale","AZ",85301,"McDonald's",68602.5,92191.10714285714
"523 N Central Ave","Glendale","CA",91203,"Burger King",78447.125,92637.6875
"1200 E Colorado St","Glendale","CA",91205,"Burger King",78447.125,92637.6875
"3900 San Fernando Rd","Glendale","CA",91204,"Burger King",78447.125,92637.6875
"1634 W Glenoaks Blvd","Glendale","CA",91201,"McDonald's",78447.125,92637.6875
"119 S Brand Blvd","Glendale","CA",91204,"In-N-Out Burger",78447.125,92637.6875
"270 E Army Trail Rd","Glendale Heights","IL",60139,"Taco Bell",75298,70031.2
"1834 Waukegan Rd","Glenview","IL",60025,"Burger King",91600.5,69075.75
"802 North Berkeley Boulevard","Goldsboro","NC",27534,"Panera Bread",54314,42700.6
"915 N Airline Hwy","Gonzales","LA",70737,"McDonald's",68358.33333333333,145628
"402 E 17th St","Goodland","KS",67735,"Gambino's Pizza",73328,58237
"75 Market Street","Gordonsville","VA",22942,"Arby's",69097,59867
"1607 Elkhart Rd","Goshen","IN",46526,"Pizza Hut",60647.333333333336,135387.66666666666
"5425 Cotton St","Graceville","FL",32440,"Hardee's",40247.5,28689.5
"18070 Chatsworth St","Granada Hills","CA",91344,"Del Taco",95490,196103.66666666666
"3465 Pollock Rd","Grand Blanc","MI",48439,"Arby's",57134.5,104231.25
"3335 W Wood River Rd","Grand Island","NE",68803,"Subway",60752.833333333336,50381.5
"850 North Ave","Grand Junction","CO",81501,"Taco Bell",63617.72727272727,95007.18181818182
"2630 N State Highway 360","Grand Prairie","TX",75050,"Taco Bueno",68954.42857142857,97715.85714285714
"728 E Main St","Grand Prairie","TX",75050,"Taco Bell",68954.42857142857,97715.85714285714
"3814 Plainfield Ave NE","Grand Rapids","MI",49525,"McDonald's",62063.32352941176,81931.35294117648
"6390 28th St SE","Grand Rapids","MI",49546,"Pizza Hut",62063.32352941176,81931.35294117648
"6728 Kalamazoo Ave SE","Grand Rapids","MI",49508,"Taco Bell",62063.32352941176,81931.35294117648
"415 28th St SE","Grand Rapids","MI",49548,"McDonald's",62063.32352941176,81931.35294117648
"4315 Lake Michigan Dr NW","Grand Rapids","MI",49534,"McDonald's",62063.32352941176,81931.35294117648
"531 68th St SW","Grand Rapids","MI",49548,"McDonald's",62063.32352941176,81931.35294117648
"5049 Northland Dr","Grand Rapids","MI",49525,"Taco Bell",62063.32352941176,81931.35294117648
"2509 Alpine Ave NW","Grand Rapids","MI",49544,"Arby's",62063.32352941176,81931.35294117648
"2652 Alpine Ave NW","Grand Rapids","MI",49544,"McDonald's",62063.32352941176,81931.35294117648
"4257 Kalamazoo Ave SE","Grand Rapids","MI",49508,"Pizza Hut",62063.32352941176,81931.35294117648
"2860 E Paris Ave SE","Grand Rapids","MI",49512,"Checkers",62063.32352941176,81931.35294117648
"63 Monroe Center St NW","Grand Rapids","MI",49503,"Jimmy John's",62063.32352941176,81931.35294117648
"3000 28th St SE","Grand Rapids","MI",49512,"Arby's",62063.32352941176,81931.35294117648
"1230 Leonard St NE","Grand Rapids","MI",49505,"Arby's",62063.32352941176,81931.35294117648
"12121 Blue Ridge Ext","Grandview","MO",64030,"Subway",49349.5,41627
"4584 Chicago Dr SW","Grandville","MI",49418,"Arby's",57304,54404
"8433 Sierra College Blvd","Granite Bay","CA",95746,"Taco Bell",132808,126823
"3406 Nameoki Rd","Granite City","IL",62040,"Burger King",62740.25,58774.75
"204 NE Beacon Dr","Grants Pass","OR",97526,"McDonald's",51334.4,142284.6
"3000 Chestnut Ridge Rd","Grantsville","MD",21536,"Arby's",51930,39725
"2811 Chestnut Ridge Rd","Grantsville","MD",21536,"Burger King",51930,39725
"1260 William D Tate","Grapevine","TX",76051,"Arby's",77607,66852.33333333333
"1601 3rd St NW","Great Falls","MT",59404,"Taco Bell",52175.88888888889,44438.555555555555
"2265 University Ave","Green Bay","WI",54302,"Subway",67049,71378.52631578948
"1335 Main St","Green Bay","WI",54302,"Jimmy John's",67049,71378.52631578948
"2650 Eaton Rd","Green Bay","WI",54311,"Jimmy John's",67049,71378.52631578948
"1897 Velp Ave","Green Bay","WI",54303,"Taco Bell",67049,71378.52631578948
"1529 W Mason St","Green Bay","WI",54303,"Taco Bell",67049,71378.52631578948
"519 Tusculum Blvd","Greeneville","TN",37743,"Arby's",37374,30781.2
"2280 S Main St","Greensboro","GA",30642,"Subway",83026,214846.5
"5701 Inman Rd","Greensboro","NC",27410,"McDonald's",53407.07407407407,60370.7037037037
"3601 High Point Rd","Greensboro","NC",27407,"McDonald's",53407.07407407407,60370.7037037037
"508 Pisgah Church Rd","Greensboro","NC",27455,"McDonald's",53407.07407407407,60370.7037037037
"706 College Rd","Greensboro","NC",27410,"McDonald's",53407.07407407407,60370.7037037037
"877 E Pittsburgh St","Greensburg","PA",15601,"Boston Market",60879.2,98843.2
"1017 Fort Dale Rd","Greenville","AL",36037,"Taco Bell",30564,21911
"211 Pelham Rd","Greenville","SC",29615,"Golden Chick",52054.78947368421,51901.42105263158
"529 Bypass 72 NW","Greenwood","SC",29649,"McAlister's Deli",51189.4,143705.2
"1835 Ne Division St","Gresham","OR",97030,"Little Caesars Pizza",57625.5,91960.66666666667
"900 SW Highland Dr","Gresham","OR",97080,"McDonald's",57625.5,91960.66666666667
"62B Westbank Expressway","Gretna","LA",70053,"Taco Bell",67605,54542.8
"731 W Taylor St","Griffin","GA",30223,"Taco Bell",48498.5,41016.75
"1019 West St","Grinnell","IA",50112,"Hardee's",60173.5,169611.5
"3200 Broadway","Grove City","OH",43123,"Subway",60118.57142857143,55180.71428571428
"2408 Stringtown Rd","Grove City","OH",43123,"Taco Bell",60118.57142857143,55180.71428571428
"1500 W Grand Ave","Grover Beach","CA",93433,"Taco Bell",56701,300000
"11401 Highway 49","Gulfport","MS",39503,"McDonald's",42748.3,33135
"134 E Tomichi Ave","Gunnison","CO",81230,"Subway",64691.666666666664,55386.333333333336
"5300 Grand Ave","Gurnee","IL",60031,"Burger King",129296.66666666667,221246.33333333334
"1527 S Division St","Guthrie","OK",73044,"McDonald's",52749,50762
"18234 Maugans Ave","Hagerstown","MD",21740,"Burger King",54142,45145.5
"17532 Valley Mall Rd","Hagerstown","MD",21740,"Burger King",54142,45145.5
"10516 Sharpsburg Pike","Hagerstown","MD",21740,"Burger King",54142,45145.5
"36172 Hwy 27","Haines City","FL",33844,"Dairy Queen",48449.333333333336,123057.66666666667
"36100 Hwy 27","Haines City","FL",33844,"Burger King",48449.333333333336,123057.66666666667
"2102 11th Ave","Haleyville","AL",35565,"Taco Bell",36736,20436
"1003 Nw Washington Blvd","Hamilton","OH",45013,"Arby's",64241.25,93117.41666666667
"1410 Main St","Hamilton","OH",45013,"Taco Bell",64241.25,93117.41666666667
"1505 Main St","Hamilton","OH",45013,"McDonald's",64241.25,93117.41666666667
"3101 Princeton Rd","Hamilton","OH",45011,"Arby's",64241.25,93117.41666666667
"305 N Rice St","Hamilton","TX",76531,"Chicken Express",33599,300000
"2140 Coliseum Dr","Hampton","VA",23666,"Chick-fil-A",53259.357142857145,57586.42857142857
"7053 Arundel Mills Cir","Hanover","MD",21076,"McDonald's",108511,98963
"2214 Lincoln Ave","Harlan","IA",51537,"Pizza Hut",59218,112742.5
"712 S Commercial St","Harrisburg","IL",62946,"Taco Bell",43034.5,33856
"608 Ring Rd","Harrison","OH",45030,"Subway",72820,65267
"10382 Highland Rd","Hartland","MI",48353,"Burger King",85260,78442
"10440 Highland Rd","Hartland","MI",48353,"Taco Bell",85260,78442
"19 W Franklin Pl","Hartwell","GA",30643,"McDonald's",40275.5,25896.5
"999 Highway 80","Haughton","LA",71037,"McDonald's",63104,49545
"204 Broad St","Hawkinsville","GA",31036,"McDonald's",54743,45688
"14485 Inglewood Ave","Hawthorne","CA",90250,"Del Taco",65463,86717.57142857143
"349 Southland Mall","Hayward","CA",94545,"Dairy Queen",74699,116343.15384615384
"1221 E 9 Mile Rd","Hazel Park","MI",48030,"Taco Bell",38950,31871.5
"7747 N Lindbergh Blvd","Hazelwood","MO",63042,"Taco Bell",49905.5,46042.5
"715 Highway 76 S","Healdton","OK",73438,"Pizza Hut",39668,38603
"167 N Carmalita St","Hemet","CA",92543,"Boys Burgers",54605.333333333336,42557.22222222222
"540 Marks St","Henderson","NV",89014,"McDonald's",84789.8,116706.04
"274 W Lake Mead Pkwy","Henderson","NV",89015,"El Pollo Loco",84789.8,116706.04
"305 New Shackle Island Rd","Hendersonville","TN",37075,"McDonald's",91811.5,115554.33333333333
"1570 Sycamore Ave","Hercules","CA",94547,"McDonald's",108030,300000
"9640 Mariposa Rd","Hesperia","CA",92344,"Burger King",55908.75,51387.75
"17021 Main St","Hesperia","CA",92345,"Burger King",55908.75,51387.75
"825 E 49th St","Hialeah","FL",33013,"Burger King",42962.529411764706,32107.176470588234
"5730 NW 176th St","Hialeah","FL",33015,"Subway",42962.529411764706,32107.176470588234
"3333 W Okeechobee Rd","Hialeah","FL",33012,"Arby's",42962.529411764706,32107.176470588234
"2750 W 68th St Ste 104","Hialeah","FL",33016,"Pizza Hut",42962.529411764706,32107.176470588234
"280 N Broadway","Hicksville","NY",11801,"McDonald's",106777.8,209837.4
"930 Mall Loop Rd","High Point","NC",27262,"McDonald's",56975.5,70267.33333333333
"4150 Highland Ave","Highland","CA",92346,"Burger King",71572.25,119868
"1855 Deerfield Rd","Highland Park","IL",60035,"Players Grill",117319,103436.33333333333
"1680 Hilliard Rome Rd","Hilliard","OH",43026,"Taco Bell",123961.75,204194.25
"4652 Cemetery Rd","Hilliard","OH",43026,"Taco Bell",123961.75,204194.25
"411 W Carleton Rd","Hillsdale","MI",49242,"Arby's",34800,24139
"801 Elma G Miles Pkwy","Hinesville","GA",31313,"McDonald's",46869,40009
"203 W Oglethorpe Hwy","Hinesville","GA",31313,"McDonald's",46869,40009
"5440 Highway 153","Hixson","TN",37343,"McDonald's",80588.33333333333,136061
"8514 Hixson Pike","Hixson","TN",37343,"Arby's",80588.33333333333,136061
"8601 Hixson Pike","Hixson","TN",37343,"McDonald's",80588.33333333333,136061
"11671 Se Federal Hwy","Hobe Sound","FL",33455,"McDonald's",94255.25,182279.5
"1195 Washington Ave","Holland","MI",49423,"Arby's",71680.11111111111,91216.11111111111
"2319 N Federal Hwy","Hollywood","FL",33020,"Burger King",58189.153846153844,104066.61538461539
"12480 Pines Blvd","Hollywood","FL",33027,"McDonald's",58189.153846153844,104066.61538461539
"17601 Halsted St","Homewood","IL",60430,"Taco Bell",80326,77630
